ObsID,StationName,Provider ID,Country code,StationLat,StationLon,Height,Height Units,DrainingArea.km2.Provider,Catchment Area Units,Added Date,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,HasWL,HasD,Alive D,StartDate_hist_24,EndDate_hist_24,StartDate_nrt_24,EndDate_nrt_24,StartDate_hist_6,EndDate_hist_6,StartDate_nrt_6,EndDate_nrt_6,DiffDays_hist_24,DiffDays_nrt_24,DiffDays_hist_6,DiffDays_nrt_6,cal_hist_24h,cal_nrt_24h,cal_hist_6h,cal_nrt_6h,CAL_TYPE,Notes,EC_calib,Dam/Lake
2322,PARK,1062,UK,57.08,-2.33,-,-,1844,km2,43203.27778,DEE (SCOTLAND),Dee,Dee,-,1800,3577500,3837500,FALSE,-,0,1,0,26605,40909,-,-,-,-,-,-,14304,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2326,ORMISTONE MILL,1062,UK,55.54,-2.47,-,-,4936.53,km2,43203.27778,Teviot,Tweed,Tweed,-,1150,3537500,3672500,FALSE,-,0,1,0,22222,36526,-,-,-,-,-,-,14304,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,moved on affluent,3,-
2333,Ashbrook,1062,UK,53.166,-2.494,-,-,622,km2,43203.27778,WEAVER,Weaver,Weaver,-,625,3487500,3412500,FALSE,-,0,1,0,13790,40909,-,-,-,-,-,-,27119,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2337,Morwick,1062,UK,55.333,-1.631,-,-,569.8,km2,43203.27778,COQUET,Northumbria,Northumbria,-,600,3582500,3637500,FALSE,-,0,1,0,23316,40909,-,-,-,-,-,-,17593,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2341,Camerton,1062,UK,54.66,-3.491,-,-,663,km2,43203.27778,DERWENT (TRIB. IRISH SEA),R. Derwent,Derwent,-,675,3457500,3587500,FALSE,-,0,1,0,22161,40179,-,-,-,-,-,-,18018,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2346,Buttercrambe,1062,UK,54.019,-0.884,-,-,1586,km2,43203.27778,DERWENT (TRIB. NORTH SEA),Ouse,Ouse,-,1625,3612500,3492500,FALSE,-,0,1,0,26939,40909,-,-,-,-,-,-,13970,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2356,FLINT MILL WEIR,1062,UK,53.92,-1.36,-,-,758.9,km2,43203.27778,WHARFE,Ouse,Ouse,-,850,3572500,3482500,FALSE,-,0,1,0,20364,40909,-,-,-,-,-,-,20545,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2358,WESTWICK LODGE,1062,UK,54.1,-1.46,-,-,914.6,km2,43203.27778,URE,Ouse,Ouse,-,925,3577500,3502500,FALSE,-,0,1,0,21460,40909,-,-,-,-,-,-,19449,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2359,CRAKEHILL,1062,UK,54.15,-1.35,-,-,1363,km2,43203.27778,SWALE,Ouse,Ouse,-,1425,3582500,3507500,FALSE,-,0,1,0,20395,36161,-,-,-,-,-,-,15766,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2362,Broken Scar,1062,UK,54.518,-1.6,-,-,818.4,km2,43203.27778,TEES,R. Tees,Tees,-,850,3567500,3552500,FALSE,-,0,1,0,20730,40909,-,-,-,-,-,-,20179,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2363,Mattersey,1062,UK,53.398,-0.962,-,-,529,km2,43203.27778,IDLE,Trent,Trent,-,500,3597500,3417500,FALSE,-,0,1,0,30257,40909,-,-,-,-,-,-,10652,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2364,St. Marys Bridge,1062,UK,52.927,-1.472,-,-,1054,km2,43203.27778,DERWENT (TRIB. TRENT),Trent,Trent,-,1100,3552500,3377500,FALSE,-,0,1,0,13060,40909,-,-,-,-,-,-,27849,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2365,Marston On Dove,1062,UK,52.856,-1.651,-,-,883.2,km2,43203.27778,DOVE (TRIB. TRENT),Trent,Trent,-,875,3537500,3367500,FALSE,-,0,1,0,22556,40909,-,-,-,-,-,-,18353,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2373,Sunderland Bridge,1062,UK,54.733,-1.59,-,-,657.8,km2,43203.27778,WEAR,Wear,Wear,-,625,3572500,3572500,FALSE,-,0,1,0,21095,40909,-,-,-,-,-,-,19814,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2375,WHITE BRIDGE,1062,UK,52.58,-0.53,-,-,3004.92,km2,43203.27778,Welland,Nene,Nene,-,1625,3617500,3327500,FALSE,-,0,1,0,23946,40909,-,-,-,-,-,-,16963,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2376,ABBEY HEATH,1062,UK,52.43,0.72,-,-,688.5,km2,43203.27778,LITTLE OUSE,Great Ouse,Great_Ouse,-,725,3692500,3297500,FALSE,-,0,1,0,24930,40909,-,-,-,-,-,-,15979,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2378,BEDFORD,1062,UK,52.13,-0.46,-,-,1460,km2,43203.27778,BEDFORD OUSE,Great Ouse,Great_Ouse,-,1475,3602500,3277500,FALSE,-,0,1,0,12057,40909,-,-,-,-,-,-,28852,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2388,Blunham,1062,UK,52.144,-0.315,-,-,541.3,km2,43203.27778,IVEL,Great Ouse,Great_Ouse,-,500,3617500,3272500,FALSE,-,0,1,0,21764,40909,-,-,-,-,-,-,19145,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2391,LANGHAM,1062,UK,51.97,0.94,-,-,578,km2,43203.27778,STOUR (E. ENGLAND),R. Stour,Stour,-,625,3697500,3247500,FALSE,-,0,1,0,22921,40909,-,-,-,-,-,-,17988,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2403,Gunnislake,1062,UK,50.53,-4.221,-,-,916.9,km2,43203.27778,TAMAR,R. Tamar,Tamar,-,925,3317500,3147500,FALSE,-,0,1,0,20632,40909,-,-,-,-,-,-,20277,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2405,Torrington,1062,UK,50.946,-4.135,-,-,663,km2,43203.27778,TORRIDGE,R. Torridge,Torridge,-,675,3332500,3192500,FALSE,-,0,1,0,22129,40909,-,-,-,-,-,-,18780,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2406,UMBERLEIGH,1062,UK,51,-3.98,-,-,826.2,km2,43203.27778,TAW,Taw,Taw,-,825,3347500,3187500,FALSE,-,0,1,0,21459,40909,-,-,-,-,-,-,19450,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2420,Enslow Mill,1062,UK,51.861,-1.3,-,-,551.7,km2,43203.27778,CHERWELL,"Thames, above Lea",Thames,-,650,3547500,3257500,FALSE,-,0,1,0,23749,40909,-,-,-,-,-,-,17160,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2421,Theale,1062,UK,51.432,-1.066,-,-,1033.4,km2,43203.27778,KENNET,"Thames, above Lea",Thames,-,1125,3552500,3202500,FALSE,-,0,1,0,22556,40909,-,-,-,-,-,-,18353,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2425,Broadlands,1062,UK,50.968,-1.496,-,-,1040,km2,43203.27778,TEST,Test,Test,-,1050,3517500,3162500,FALSE,-,0,1,0,21095,40909,-,-,-,-,-,-,19814,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2428,HIGHBRIDGE-ALLBROOK,1062,UK,50.99,-1.33,-,-,848692.88,km2,43203.27778,Itchen,Coastal zone,Coastal_zone,-,500,3522500,3152500,FALSE,-,0,1,0,21460,40909,-,-,-,-,-,-,19449,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Drainage area from provider is wrong,3,-
2431,EYNSHAM,1062,UK,51.77,-1.36,-,-,10515.18,km2,43203.27778,Thames,"Thames, above Lea",Thames,-,2950,3547500,3242500,FALSE,-,0,1,0,18903,36526,-,-,-,-,-,-,17623,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2432,KINGSTON,1062,UK,51.44,-0.8,-,-,9948,km2,43203.27778,THAMES,"Thames, above Lea",Thames,-,6475,3567500,3207500,FALSE,-,0,1,0,1883-01-02 00:00:00,40909,-,-,-,-,-,-,47115,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2433,DAYS WEIR,1062,UK,51.64,-1.18,-,-,3444.7,km2,43203.27778,THAMES,"Thames, above Lea",Thames,-,3425,3547500,3227500,FALSE,-,0,1,0,14155,36526,-,-,-,-,-,-,22371,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2447,Teston,1062,UK,51.25,0.448,-,-,1256.1,km2,43203.27778,MEDWAY,Medway,Medway,-,1325,3652500,3172500,FALSE,-,0,1,0,20730,40909,-,-,-,-,-,-,20179,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2450,MANLEY HALL,1062,UK,52.96,-2.96,-,-,1013.1,km2,43203.27778,DEE (WALES),R. Dee,Dee,-,1075,3452500,3392500,FALSE,-,0,1,0,13790,40909,-,-,-,-,-,-,27119,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2460,Chain Bridge,1062,UK,51.745,-2.949,-,-,911.7,km2,43203.27778,USK,Usk,Usk,-,900,3427500,3267500,FALSE,-,0,1,0,20881,40909,-,-,-,-,-,-,20028,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2527,HIRSOVA,1062,RO,44.68,27.94,-,-,15995.12,km2,43203.27847,Danube,"Danube, section Arges - Ialom",Danube,-,691450,5732500,2562500,FALSE,-,0,1,0,11325,40544,-,-,-,-,-,-,29219,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,moved on danube main stream,3,-
2532,NOVO SELO,1062,RO,44.16,22.82,-,-,584900,km2,43203.27847,DANUBE RIVER,"Danube, section Timok - Jiu",Danube,-,581925,5347500,2422500,FALSE,-,0,1,0,33605,36526,-,-,-,-,-,-,2921,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2534,RUSE,1062,RO,43.86,25.95,-,-,669900,km2,43203.27847,DANUBE RIVER,"Danube, section Lom - Arges",Danube,-,665950,5597500,2447500,FALSE,-,0,1,0,33605,36526,-,-,-,-,-,-,2921,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2535,SILISTRA,1062,RO,44.13,27.26,-,-,689700,km2,43203.27847,DANUBE RIVER,"Danube, section Arges - Ialom",Danube,-,687450,5697500,2497500,FALSE,-,0,1,0,33605,36526,-,-,-,-,-,-,2921,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2538,TUNKKARI,1062,FI,63.48,23.75,-,-,1416,km2,43203.27847,PERHONJOKI,Perhonjoki,Perhonjoki,-,1400,5002500,4557500,FALSE,-,0,1,0,29222,40492,-,-,-,-,-,-,11270,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2541,AYSKOSKI,1062,FI,63.02,26.67,-,-,7001.79,km2,43203.27847,Koskilampi,Kymijoki sub-catchment,Kymijoki,-,2350,5162500,4532500,FALSE,-,0,1,0,33971,40492,-,-,-,-,-,-,6521,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Same as 2540 - wrong area fomr provider,3,-
2546,AHLERGAARDE,1062,DK,55.95,8.72,-,-,1040,km2,43203.27847,SKJERN A,Skern,Skern,-,1075,4247500,3647500,FALSE,-,0,1,0,7428,37622,-,-,-,-,-,-,30194,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2548,TVILUMBRO,1062,DK,56.24,9.67,-,-,1290,km2,43203.27847,GUDENA,Gudena,Gudena,-,1250,4302500,3682500,FALSE,-,0,1,0,6212,37622,-,-,-,-,-,-,31410,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2551,STAVNAGER,1062,DK,55.32,8.88,-,-,680,km2,43203.27847,RIBE A,Ribe,Ribe,-,650,4252500,3582500,FALSE,-,0,1,0,12207,37622,-,-,-,-,-,-,25415,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2556,HOLLOESE MOELLE,1062,DK,55.3,11.68,-,-,753,km2,43203.27847,SUSA,Susa,Susa,-,750,4422500,3582500,FALSE,-,0,1,0,12536,37622,-,-,-,-,-,-,25086,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2568,ZILPAMUSIS,1062,LT,56.1,24.45,-,-,5007,km2,43203.27847,MUSA,Musa,Lielupe,-,4950,5212500,3762500,FALSE,-,0,1,0,37013,40179,-,-,-,-,-,-,3166,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2596,SEREBRYANSKIY GES 1,1062,RU,68.81,35.58,-,-,9997.78,km2,43203.27847,Voronja,Voronja,Voronja,-,8825,5332500,5272500,FALSE,-,0,1,0,21917,38353,-,-,-,-,-,-,16436,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,oscillations strongly regulated,3,L
2600,VARZUGA,1062,RU,66.4,36.61,-,-,7940,km2,43203.27847,VARZUGA,Varzuga,Varzuga,-,18875,5487500,5037500,FALSE,-,0,1,0,28857,40909,-,-,-,-,-,-,12052,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved on main stream,3,-
2613,NOVOSARATOVKA,1062,RU,59.83,30.52,-,-,281000,km2,43203.27847,NEVA,Lake Ladoga sub-catchment,Neva,-,210225,5427500,4332500,FALSE,-,0,1,0,16439,40909,-,-,-,-,-,-,24470,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved to cope with error in LDD,3,-
2623,KNYAZHEGUBSKOYE GES,1062,RU,66.77,32.34,-,-,25900,km2,43203.27847,KOVDA,Tumcha,Tumcha,-,22400,5297500,5007500,FALSE,-,0,1,0,20822,39083,-,-,-,-,-,-,18261,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,large oscillations  strongly regulated,3,L
2630,VILNIUS,1062,LT,54.68,25.31,-,-,623,km2,43203.27847,VILNIA,"Neris, above Sventoji",Nemunas,-,625,5307500,3617500,FALSE,-,0,1,0,33971,40179,-,-,-,-,-,-,6208,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2632,KARTENA,1062,LT,55.92,21.47,-,-,1220,km2,43203.27847,MINIJA,Minija,Minija,-,1200,5037500,3707500,FALSE,-,0,1,0,12056,40179,-,-,-,-,-,-,28123,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2634,KUDIRKOS NAUMIESTIS,1062,LT,54.77,22.86,-,-,3180,km2,43203.27847,SESUPE - SHESHUPE,Sheshule,Nemunas,-,3100,5147500,3592500,FALSE,-,0,1,0,21917,40179,-,-,-,-,-,-,18262,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2635,DASIUNAI,1062,LT,55.16,23.85,-,-,5510,km2,43203.27847,NEVEZIS,Nevezis,Nemunas,-,5600,5197500,3647500,FALSE,-,0,1,0,22161,38353,-,-,-,-,-,-,16192,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2681,TIKHOVSKY,1062,RU,45.19,38.22,-,-,48100,km2,43203.27847,KUBAN,KUBAN,Kuban,-,47825,6482500,2867500,FALSE,-,0,1,0,13151,37622,-,-,-,-,-,-,24471,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,seems regulated but no dam in lsf,3,-
2709,Kresna,1062,BG,41.7842,23.1555,-,-,16885.48,km2,43203.27847,Strimonas,Strimonas,Strimonas,-,7025,5412500,2167500,FALSE,-,0,1,0,33241,39083,-,-,-,-,-,-,5842,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2710,Marino Pole,1062,BG,41.4169,23.3192,-,-,10243,km2,43203.27847,STRUMA,Strimonas,Strimonas,-,10225,5432500,2132500,FALSE,-,0,1,0,33241,39083,-,-,-,-,-,-,5842,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2711,Strumeshnitza,1062,BG,41.3939,23.0194,-,-,16885.48,km2,43203.27847,Strumeshnitza,Strimonas,Strimonas,-,1650,5412500,2127500,FALSE,-,0,1,0,33241,39083,-,-,-,-,-,-,5842,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2712,Bobosheva,1062,BG,42.1542,23.0005,-,-,16885.48,km2,43203.27847,Strimonas,Strimonas,Strimonas,-,4400,5392500,2207500,FALSE,-,1,1,0,33241,39083,-,-,-,-,-,-,5842,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2715,Bosiljgrad,1062,RS,42.4963,22.4686,-,-,16885.48,km2,43203.27847,Dragovistica,Strimonas,Strimonas,-,450,5342500,2237500,FALSE,-,0,1,0,33241,39083,-,-,-,-,-,-,5842,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider  moved on affluent,3,-
2716,Dupnitza,1062,BG,42.2678,23.1203,-,-,16885.48,km2,43203.27847,Dzherman,Strimonas,Strimonas,-,725,5397500,2217500,FALSE,-,0,1,0,33241,39083,-,-,-,-,-,-,5842,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2721,Brandyl nad labem,1062,CZ,50.189167,14.668611,-,-,13415.17,km2,43203.27847,Elbe,"Elbe, above Vltava",Elbe,-,13275,4647500,3022500,FALSE,-,0,1,0,34276,37561,-,-,-,-,-,-,3285,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2722,Vyss_Brott_Vitara,1062,CZ,48.625833,14.306389,-,-,13286.74,km2,43203.27847,Vltava,"Vltava, above SazavaBlanice",Elbe,-,1150,4642500,2847500,FALSE,-,0,1,0,34276,37561,-,-,-,-,-,-,3285,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider  lake,3,L
2724,katovice_otava,1062,CZ,49.270833,13.833056,-,-,13286.74,km2,43203.27847,Otava,"Vltava, above SazavaBlanice",Elbe,-,1325,4602500,2912500,FALSE,-,0,1,0,34275,37561,-,-,-,-,-,-,3286,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2725,herman_blanice,1062,CZ,49.246389,14.133333,-,-,13286.74,km2,43203.27847,Blanice,"Vltava, above SazavaBlanice",Elbe,-,775,4622500,2912500,FALSE,-,0,1,0,34275,37561,-,-,-,-,-,-,3286,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider  moved on affluent,3,-
2726,Miziya,1062,BG,43.685,23.8612,-,-,4522.94,km2,43203.27847,Ogosta,Ogosta,Danube,-,975,5437500,2382500,FALSE,-,0,1,0,33241,37987,-,-,-,-,-,-,4746,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved before confluence,3,-
2728,s.Svode,1062,BG,43.0262,23.8823,-,-,8395.2,km2,43203.27847,Bebresh,Iskar,Danube,-,1325,5447500,2327500,FALSE,-,0,1,0,33240,37987,-,-,-,-,-,-,4747,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2729,Plzen Koterov_uslava,1062,CZ,49.713611,13.424167,-,-,8784.04,km2,43203.27847,Asslava,Berounka,Elbe,-,700,4572500,2957500,FALSE,-,0,1,0,34275,37500,-,-,-,-,-,-,3225,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved upstream of confluence,3,-
2730,Bejanovo ,1062,BG,43.2331,24.4089,-,-,3323.31,km2,43203.27847,Kamenka,Vit,Danube,-,450,5487500,2347500,FALSE,-,0,1,0,33240,37987,-,-,-,-,-,-,4747,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,moved on affluent,3,-
2731,Sadovets ,1062,BG,43.294444,24.372222,-,-,3323.31,km2,43203.27847,Vit,Vit,Danube,-,1800,5487500,2357500,FALSE,-,0,1,0,33241,37987,-,-,-,-,-,-,4746,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2732,Lovech ,1062,BG,43.141667,24.722222,-,-,5497.6,km2,43203.27847,Osum,"Danube, section Olt - Yantra",Danube,-,1225,5517500,2347500,FALSE,-,0,1,0,33241,37987,-,-,-,-,-,-,4746,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2733,Raskov Morava,1062,CZ,50.041111,16.912778,-,-,9809.42,km2,43203.27847,Morava,"Morava, above March",Danube,-,425,4812500,3012500,FALSE,-,0,1,0,34275,37561,-,-,-,-,-,-,3286,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2735,Lostice Trebuvka,1062,CZ,49.744722,16.9325,-,-,9809.42,km2,43203.27847,Trebuvka,"Morava, above March",Danube,-,550,4817500,2982500,FALSE,-,0,1,0,34276,37561,-,-,-,-,-,-,3285,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved on affluent - Wrong area from provider,3,-
2736,STANCENI,1062,RO,46.966667,25.466667,-,-,10878.22,km2,43203.27847,Creanga,"Mures, above Tirnava",Danube,-,1400,5482500,2767500,FALSE,-,0,1,0,32875,36892,-,-,-,-,-,-,4017,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2737,GLODENI,1062,RO,46.65,24.616667,-,-,10878.22,km2,43203.27847,Mures,"Mures, above Tirnava",Danube,-,3900,5432500,2727500,FALSE,-,0,1,0,32875,36892,-,-,-,-,-,-,4017,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2738,LUDUS,1062,RO,46.483333,24.1,-,-,10878.22,km2,43203.27847,Paraul de Campie,"Mures, above Tirnava",Danube,-,6600,5392500,2692500,FALSE,-,0,1,0,32875,37622,-,-,-,-,-,-,4747,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2739,GELMAR,1062,RO,45.916667,23.216667,-,-,11851.5,km2,43203.27847,Mures,"Mures, below Tirnava",Danube,-,20250,5347500,2627500,FALSE,-,0,1,0,32875,36892,-,-,-,-,-,-,4017,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,-,3,-
2740,BRANISCA,1062,RO,45.933333,22.783333,-,-,11851.5,km2,43203.27847,Mures,"Mures, below Tirnava",Danube,-,24650,5307500,2617500,FALSE,-,0,1,0,32875,36892,-,-,-,-,-,-,4017,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved on main stream,3,-
2741,SAVARSIN,1062,RO,46,22.216667,-,-,11851.5,km2,43203.27847,Mures,"Mures, below Tirnava",Danube,-,25925,5262500,2622500,FALSE,-,1,1,0,32875,36892,-,-,-,-,-,-,4017,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved on main stream,3,-
2742,Hrvatsko,1062,HR,45.53,14.71,-,-,8799.96,km2,43203.27847,Kupa,Kupa,Danube,-,475,4692500,2502500,FALSE,-,0,1,0,33241,37622,-,-,-,-,-,-,4381,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2743,RADNA,1062,RO,46.083333,21.683333,-,-,11851.5,km2,43203.27847,Mures,"Mures, below Tirnava",Danube,-,26900,5222500,2622500,FALSE,-,0,1,0,32875,37622,-,-,-,-,-,-,4747,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Moved on main stream,3,-
2744,BECHET,1062,BG,43.75,23.95,-,-,799.71,km2,43203.27847,Donau,Danube-Jiu,Danube,-,605675,5437500,2397500,FALSE,-,0,1,0,33241,37622,-,-,-,-,-,-,4381,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,moved on main stream,3,-
2746,OLTENITA,1062,RO,44.066667,26.066667,-,-,3498.76,km2,43203.27847,Dadilovat,"Danube, section Lom - Arges",Danube,-,681425,5642500,2472500,FALSE,-,0,1,0,33241,37622,-,-,-,-,-,-,4381,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,moved on danube station coords are wrong,3,-
2747,BRAILA,1062,RO,45.283333,27.983333,-,-,5699.53,km2,43203.27847,Donau,"Danube, sector Ialomita - Siret",Danube,-,714075,5717500,2632500,FALSE,-,0,1,0,33241,37622,-,-,-,-,-,-,4381,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,moved on danube,3,-
2750,Janov Moravsk_dyje,1062,CZ,48.993333,15.436667,-,-,4678.82,km2,43203.27847,Dyje,Dyje,Danube,-,525,4722500,2887500,FALSE,-,0,1,0,34275,37561,-,-,-,-,-,-,3286,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2751,STANCA AVAL,1062,RO,47.816667,27.216667,-,-,28389.96,km2,43203.27847,Prut,Prut,Danube,-,13275,5602500,2887500,FALSE,-,0,1,0,33241,37622,-,-,-,-,-,-,4381,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider  dam,3,D
2752,UNGHENI,1062,MD,47.216667,27.783333,-,-,28389.96,km2,43203.27847,Prut,Prut,Danube,-,21475,5657500,2832500,FALSE,-,0,1,0,33241,37622,-,-,-,-,-,-,4381,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,strongly regulated,3,D
2753,Vranov Hamry_dyje,1062,CZ,48.895,15.820556,-,-,4678.82,km2,43203.27847,Dyje,Dyje,Danube,-,2375,4752500,2877500,FALSE,-,0,1,0,34275,37561,-,-,-,-,-,-,3286,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,dam,3,D
2754,Pt_cov_Jihlava,1062,CZ,49.215278,15.936667,-,-,6931.37,km2,43203.27847,Klapovsky potok,Jihlava,Danube,-,1175,4757500,2912500,FALSE,-,0,1,0,34275,37561,-,-,-,-,-,-,3286,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2756,sRajdavica,1062,BG,42.397222,22.702778,-,-,16885.48,km2,43203.27847,Strimonas,Strimonas,Strimonas,-,3075,5367500,2227500,FALSE,-,0,1,0,32875,37257,-,-,-,-,-,-,4382,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2764,Reljevo,1062,BA,43.887778,18.329444,-,-,10897.23,km2,43203.27847,Bosna,Bosna,Danube,-,1300,4987500,2347500,FALSE,-,1,1,0,36162,37622,-,-,-,-,-,-,1460,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Wrong area from provider,3,-
2767,La Meuse Г  Verdun [Pont ChaussГ©e],1062,FR,49.16281849,5.36751714,-,-,33614.07,km2,43203.27847,Meuse,Maas,Meuse,-,3450,3982500,2917500,FALSE,-,0,1,0,32875,39557,-,-,-,-,-,-,6682,-,-,-,TRUE,FALSE,FALSE,FALSE,HIST_24h,Drainage area from provider is wrong,3,-
